003492d5,0.0,0.0,0.0,0.0,566.0,1159.0,1274.0,1711.0,1713.0,1437.0,1452.0,1514.0,1431.0,1328.0,1259.0,1149.0,1148.0,1191.0,1265.0,1292.0,1587.0,2412.0,2074.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1958.0,3013.0,2516.0,2202.0,2001.0,1522.0,1105.0,1268.0,1282.0,1356.0,1872.0,2319.0,2861.0,1908.0,407.0,0.0,0.0,0.0,0.0,0.0
004160cd,0.0,0.0,0.0,0.0,0.0,455.0,663.0,678.0,724.0,725.0,724.0,639.0,750.0,698.0,788.0,744.0,707.0,664.0,621.0,654.0,640.0,654.0,578.0,533.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,1107.0,1236.0,1496.0,1360.0,1284.0,1280.0,1202.0,1079.0,1168.0,897.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00449a09,0.0,0.0,0.0,0.0,714.0,2496.0,2649.0,1689.0,1383.0,1107.0,1168.0,1102.0,1102.0,1064.0,964.0,980.0,1176.0,1169.0,1220.0,1212.0,1418.0,2715.0,2670.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,2319.0,2961.0,2320.0,1947.0,1581.0,1245.0,1213.0,1264.0,1313.0,1312.0,1247.0,1514.0,1755.0,2575.0,3009.0,1815.0,0.0,0.0,0.0,0.0,0.0
00482f02,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1653.0,2643.0,1236.0,650.0,715.0,1398.0,1964.0,1460.0,697.0,632.0,707.0,1111.0,1309.0,1927.0,1906.0,1008.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,1041.0,1116.0,1265.0,1482.0,1577.0,1777.0,1701.0,1579.0,1705.0,1970.0,1393.0,644.0,596.0,662.0,599.0,473.0,517.0,416.0,233.0,0.0,0.0
0054674a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.0,2051.0,1138.0,1227.0,1412.0,1947.0,2306.0,2245.0,1507.0,555.0,487.0,436.0,384.0,498.0,480.0,431.0,431.0,402.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,919.0,1125.0,912.0,870.0,929.0,861.0,848.0,904.0,873.0,1360.0,3097.0,3499.0,2695.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005fd671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1575.0,932.0,747.0,684.0,593.0,1199.0,2040.0,953.0,442.0,455.0,450.0,443.0,450.0,454.0,423.0,462.0,404.0,423.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1194.0,1683.0,1626.0,1619.0,1663.0,1886.0,1514.0,977.0,520.0,422.0,422.0,458.0,304.0,0.0,0.0,0.0,0.0,0.0
00601459,0.0,0.0,0.0,0.0,0.0,625.0,578.0,454.0,457.0,383.0,452.0,443.0,923.0,922.0,880.0,2645.0,3170.0,845.0,479.0,479.0,392.0,381.0,314.0,384.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,297.0,1683.0,2811.0,1390.0,479.0,479.0,479.0,460.0,455.0,413.0,480.0,727.0,1209.0,1268.0,1524.0,1250.0,54.0,0.0,0.0,0.0,0.0
00632856,0.0,0.0,0.0,0.0,0.0,129.0,1551.0,2710.0,3161.0,2709.0,2231.0,2175.0,1880.0,1733.0,1662.0,1402.0,1341.0,1383.0,1468.0,1609.0,2286.0,3197.0,2440.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,1503.0,2192.0,2779.0,2896.0,2181.0,1684.0,1586.0,1473.0,1530.0,1545.0,1327.0,1349.0,1334.0,1335.0,1533.0,1738.0,2662.0,2658.0,1382.0,0.0,0.0,0.0
0065b69a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,2560.0,3341.0,3366.0,2619.0,2255.0,1920.0,1296.0,1001.0,947.0,985.0,960.0,915.0,1010.0,972.0,997.0,1077.0,1072.0,908.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1051.0,1464.0,1383.0,1258.0,1233.0,1464.0,2057.0,2518.0,2944.0,3382.0,3612.0,3115.0,2516.0,1616.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006b075c,0.0,0.0,0.0,0.0,725.0,584.0,1009.0,922.0,321.0,367.0,383.0,629.0,2222.0,1946.0,1051.0,449.0,385.0,385.0,339.0,427.0,472.0,936.0,1414.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2007.0,1422.0,1162.0,1018.0,944.0,965.0,1004.0,972.0,961.0,1001.0,874.0,814.0,1403.0,1482.0,126.0,0.0,0.0,0.0,0.0,0.0
006c2188,0.0,0.0,0.0,0.0,439.0,736.0,787.0,844.0,845.0,972.0,1184.0,1104.0,926.0,903.0,970.0,885.0,817.0,965.0,964.0,873.0,942.0,1023.0,913.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,1196.0,1764.0,2119.0,2279.0,2239.0,1697.0,1689.0,1763.0,1522.0,831.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006e4b58,0.0,0.0,0.0,0.0,0.0,762.0,2355.0,2436.0,1565.0,939.0,723.0,777.0,1316.0,1493.0,1130.0,820.0,766.0,603.0,647.0,608.0,833.0,1329.0,1721.0,2390.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,895.0,1400.0,1786.0,1780.0,1708.0,1486.0,1483.0,1680.0,1601.0,1701.0,1886.0,2189.0,2151.0,1421.0,543.0,355.0,50.0,0.0,0.0,0.0,0.0
0071e2ca,0.0,0.0,0.0,0.0,0.0,859.0,2021.0,1538.0,591.0,965.0,1090.0,790.0,907.0,1089.0,849.0,699.0,504.0,594.0,556.0,647.0,858.0,1085.0,1489.0,1194.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,757.0,1277.0,2051.0,2176.0,2156.0,2169.0,2159.0,2205.0,2187.0,1145.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00756441,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,3178.0,3122.0,944.0,1005.0,794.0,661.0,831.0,1220.0,1394.0,1372.0,1200.0,784.0,544.0,479.0,773.0,1319.0,1886.0,1528.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,1144.0,1830.0,2237.0,2190.0,2203.0,2087.0,2050.0,2268.0,2531.0,2324.0,1470.0,725.0,628.0,546.0,544.0,408.0,91.0,0.0,0.0,0.0
0078b468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,2913.0,3126.0,1397.0,868.0,988.0,1031.0,1045.0,873.0,1020.0,1179.0,1435.0,1570.0,1820.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,2346.0,1801.0,548.0,406.0,429.0,481.0,901.0,1114.0,859.0,992.0,1037.0,1010.0,1105.0,1042.0,917.0,1107.0,1543.0,1397.0,545.0,0.0,0.0,0.0
0079cd66,0.0,0.0,0.0,0.0,0.0,0.0,833.0,1908.0,2231.0,2126.0,1727.0,1440.0,1345.0,1416.0,1501.0,1511.0,1144.0,896.0,844.0,948.0,1171.0,1241.0,1327.0,1222.0,1096.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,870.0,1432.0,1590.0,1407.0,1166.0,1206.0,1208.0,1994.0,3362.0,3613.0,4095.0,2999.0,1441.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0085d69b,0.0,0.0,0.0,0.0,381.0,611.0,618.0,547.0,625.0,657.0,898.0,1162.0,1232.0,2533.0,3435.0,2950.0,1439.0,749.0,590.0,624.0,626.0,563.0,585.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1071.0,1530.0,1382.0,822.0,892.0,2368.0,2960.0,3118.0,2924.0,1988.0,744.0,539.0,485.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
008e2b60,0.0,0.0,0.0,0.0,0.0,107.0,988.0,1897.0,2147.0,1897.0,1759.0,1528.0,1457.0,1329.0,1391.0,1433.0,1448.0,1615.0,1667.0,2181.0,2250.0,1518.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,1593.0,1980.0,1519.0,1331.0,1430.0,1341.0,1466.0,1216.0,1258.0,1139.0,1093.0,1186.0,1143.0,1216.0,1295.0,1593.0,1908.0,1790.0,699.0,0.0,0.0,0.0
0095a64d,0.0,0.0,0.0,0.0,0.0,1504.0,2021.0,2517.0,2742.0,2328.0,2019.0,1984.0,1858.0,1692.0,1684.0,1736.0,1884.0,2040.0,2032.0,1870.0,1794.0,2552.0,2566.0,2156.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1934.0,2643.0,3166.0,2989.0,2902.0,2169.0,1968.0,1853.0,1699.0,1833.0,1907.0,1917.0,1857.0,2032.0,2282.0,2828.0,2219.0,1258.0,88.0,0.0,0.0,0.0
009a5c86,0.0,0.0,0.0,830.0,1212.0,1849.0,2295.0,1977.0,766.0,829.0,956.0,1595.0,2677.0,2869.0,2104.0,829.0,765.0,1725.0,3443.0,3507.0,3379.0,2933.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,1148.0,1913.0,2104.0,2296.0,2614.0,2488.0,2551.0,2615.0,2807.0,2997.0,4017.0,4527.0,3761.0,1660.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
00a04d1d,0.0,0.0,0.0,776.0,1801.0,2144.0,2001.0,1175.0,1044.0,1043.0,1003.0,914.0,1283.0,2078.0,2635.0,2716.0,2376.0,2093.0,3054.0,3684.0,3603.0,2758.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1810.0,2733.0,3202.0,2858.0,2877.0,3148.0,3335.0,3724.0,3785.0,3211.0,2860.0,1654.0,1174.0,1081.0,892.0,633.0,121.0,0.0,0.0,0.0
00a54168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,2073.0,2388.0,2099.0,1290.0,1108.0,671.0,664.0,624.0,682.0,682.0,640.0,646.0,578.0,548.0,620.0,654.0,709.0,635.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,916.0,1206.0,1780.0,2188.0,2464.0,2256.0,2130.0,2490.0,2107.0,1248.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00b2861c,0.0,0.0,0.0,0.0,0.0,942.0,1881.0,2276.0,2524.0,2163.0,2019.0,2056.0,1720.0,1223.0,1344.0,1523.0,1414.0,1307.0,1187.0,1310.0,1459.0,1597.0,1674.0,1792.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,1735.0,1429.0,1298.0,1394.0,1468.0,1494.0,2466.0,3317.0,3232.0,2477.0,1430.0,1244.0,1190.0,1552.0,1648.0,1504.0,1296.0,905.0,424.0,0.0,0.0,0.0
00b94986,0.0,0.0,0.0,0.0,0.0,0.0,1453.0,2438.0,2721.0,2142.0,1864.0,1912.0,1819.0,1893.0,1768.0,1457.0,2027.0,2274.0,1840.0,1010.0,989.0,902.0,926.0,878.0,763.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1089.0,1350.0,1637.0,1793.0,1431.0,1274.0,2240.0,3218.0,3939.0,4317.0,3502.0,2917.0,1699.0,601.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
00bb0875,0.0,0.0,0.0,0.0,0.0,1015.0,1597.0,1869.0,2096.0,1618.0,1709.0,1971.0,1856.0,1720.0,1617.0,724.0,461.0,491.0,532.0,566.0,1272.0,2327.0,2409.0,1886.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,1190.0,1419.0,1361.0,1380.0,1720.0,2453.0,2846.0,3079.0,2658.0,2177.0,1783.0,1992.0,2274.0,1523.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0
00c78c95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,2264.0,2535.0,1838.0,1562.0,1354.0,1300.0,1416.0,1379.0,1011.0,689.0,687.0,813.0,769.0,751.0,830.0,913.0,909.0,833.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,1943.0,2211.0,1392.0,1746.0,2388.0,2963.0,3357.0,3367.0,2544.0,1382.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00cc337c,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,2426.0,2781.0,2369.0,2289.0,2366.0,2903.0,2732.0,2111.0,1387.0,1100.0,1226.0,1114.0,1207.0,1144.0,1185.0,1186.0,1079.0,1001.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,945.0,2064.0,3054.0,3583.0,3662.0,3558.0,3195.0,2865.0,3149.0,2706.0,2226.0,1676.0,1011.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0
00d7b6e9,0.0,0.0,0.0,0.0,333.0,519.0,566.0,764.0,1122.0,1105.0,1156.0,1082.0,1114.0,1062.0,1315.0,2583.0,3526.0,2563.0,994.0,434.0,485.0,485.0,411.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1152.0,1628.0,1959.0,1829.0,1315.0,649.0,566.0,540.0,671.0,4607.0,4526.0,751.0,823.0,717.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
00da5094,0.0,0.0,0.0,0.0,0.0,346.0,1251.0,2471.0,2076.0,1183.0,815.0,809.0,1142.0,1940.0,2045.0,1501.0,589.0,597.0,1075.0,1586.0,2915.0,2068.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,606.0,571.0,491.0,482.0,528.0,642.0,1001.0,1387.0,1800.0,1675.0,1625.0,1633.0,1783.0,2469.0,2669.0,2269.0,1352.0,1035.0,448.0,0.0,0.0,0.0,0.0,0.0
00ddf248,0.0,0.0,0.0,0.0,809.0,1514.0,2130.0,2659.0,2386.0,1439.0,897.0,1149.0,1549.0,2494.0,2839.0,2103.0,865.0,804.0,961.0,1544.0,2206.0,3057.0,2824.0,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,473.0,1001.0,1041.0,1889.0,2421.0,2379.0,2244.0,2192.0,2545.0,2679.0,3233.0,3850.0,4338.0,3563.0,1722.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00e5d0ef,0.0,0.0,361.0,460.0,426.0,493.0,462.0,544.0,552.0,552.0,528.0,847.0,1608.0,1773.0,1695.0,1588.0,1464.0,1447.0,1423.0,1400.0,1632.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,3588.0,4129.0,2223.0,1227.0,1005.0,1098.0,1130.0,1260.0,1708.0,1506.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0
00e78de1,0.0,0.0,0.0,0.0,317.0,571.0,778.0,795.0,876.0,729.0,869.0,808.0,968.0,1011.0,1114.0,1153.0,1169.0,1116.0,1071.0,1016.0,899.0,846.0,577.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1192.0,1384.0,1386.0,1363.0,1379.0,1349.0,1392.0,1452.0,1408.0,1394.0,1401.0,1157.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0
00ef3e28,0.0,0.0,609.0,811.0,934.0,910.0,927.0,933.0,833.0,784.0,1102.0,2131.0,2651.0,2497.0,2199.0,2144.0,2210.0,2743.0,3055.0,3037.0,2343.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,2141.0,2924.0,2657.0,2168.0,2388.0,3274.0,3460.0,3107.0,2020.0,1613.0,1542.0,1603.0,1689.0,1470.0,544.0,0.0,0.0,0.0,0.0,0.0
00f32ab6,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,2052.0,1536.0,1027.0,952.0,909.0,1177.0,1609.0,2780.0,2437.0,901.0,597.0,580.0,587.0,631.0,633.0,552.0,571.0,553.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,896.0,1659.0,1339.0,1079.0,1054.0,1027.0,1036.0,845.0,1098.0,2398.0,3447.0,3269.0,2423.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011244b3,0.0,0.0,0.0,0.0,0.0,1469.0,2614.0,2997.0,1852.0,1021.0,1340.0,1849.0,1849.0,1913.0,2295.0,2422.0,1788.0,1020.0,1020.0,1084.0,1786.0,2295.0,2168.0,1849.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,702.0,1468.0,2488.0,3317.0,3507.0,3125.0,3508.0,3953.0,4782.0,4080.0,3252.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0115221f,0.0,0.0,0.0,0.0,0.0,835.0,2272.0,2189.0,1146.0,636.0,549.0,804.0,1035.0,685.0,497.0,457.0,355.0,389.0,414.0,445.0,569.0,958.0,2147.0,2336.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,583.0,618.0,586.0,613.0,741.0,1449.0,1915.0,2085.0,2050.0,2457.0,2176.0,757.0,566.0,485.0,466.0,517.0,607.0,489.0,161.0,0.0,0.0,0.0
011a3a9b,0.0,0.0,0.0,0.0,0.0,1278.0,2466.0,2471.0,1642.0,1328.0,1308.0,1350.0,1429.0,1582.0,1451.0,964.0,1282.0,1364.0,1311.0,1266.0,1173.0,1432.0,2039.0,2179.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,1371.0,1766.0,2475.0,3018.0,2798.0,2382.0,2113.0,2293.0,2621.0,2885.0,3241.0,2362.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011f3073,0.0,0.0,0.0,0.0,207.0,2021.0,2480.0,2680.0,1895.0,861.0,948.0,997.0,976.0,1046.0,1010.0,2361.0,3107.0,4587.0,5021.0,4644.0,2942.0,1458.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,1886.0,2570.0,2893.0,2818.0,2755.0,2543.0,2719.0,2966.0,3552.0,3499.0,2753.0,1654.0,898.0,898.0,899.0,902.0,923.0,884.0,487.0,0.0,0.0
011ff3a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,2012.0,1676.0,1593.0,1496.0,1729.0,2504.0,2073.0,923.0,671.0,597.0,604.0,591.0,593.0,632.0,615.0,592.0,614.0,535.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,714.0,1281.0,1752.0,1959.0,1999.0,2092.0,2186.0,2368.0,2347.0,2198.0,1847.0,758.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120db3c,0.0,0.0,0.0,0.0,1054.0,2243.0,2831.0,2929.0,2063.0,1744.0,1730.0,1571.0,1319.0,1316.0,1109.0,1221.0,1258.0,1556.0,2240.0,3229.0,3837.0,3460.0,2728.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,904.0,943.0,2329.0,2515.0,2216.0,2300.0,2202.0,2598.0,2988.0,3505.0,3971.0,3538.0,3123.0,2592.0,2040.0,1021.0,707.0,490.0,177.0,0.0,0.0,0.0
0131588f,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,2163.0,1751.0,828.0,724.0,742.0,663.0,593.0,619.0,741.0,745.0,741.0,741.0,741.0,785.0,890.0,890.0,837.0,716.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,613.0,741.0,742.0,715.0,593.0,1092.0,2429.0,4268.0,4386.0,2048.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01316cbd,0.0,0.0,0.0,684.0,1341.0,1792.0,2040.0,2369.0,2078.0,1956.0,1669.0,1531.0,1068.0,720.0,803.0,1120.0,2434.0,2760.0,3254.0,3475.0,3374.0,2859.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,2143.0,3214.0,3542.0,3520.0,3314.0,3040.0,3027.0,3232.0,3726.0,3498.0,2612.0,1788.0,1092.0,766.0,60.0,0.0,0.0,0.0,0.0,0.0
01323a27,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,2321.0,2806.0,2468.0,2162.0,2063.0,2042.0,2002.0,2015.0,2267.0,2820.0,2427.0,1633.0,864.0,899.0,1039.0,1119.0,1201.0,1033.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,1673.0,2473.0,2453.0,1699.0,1621.0,1412.0,1841.0,2275.0,2999.0,2714.0,2145.0,1599.0,1821.0,2478.0,2686.0,1831.0,337.0,0.0,0.0,0.0,0.0,0.0
013fa00d,0.0,0.0,0.0,331.0,1323.0,1661.0,1521.0,1360.0,1281.0,1134.0,990.0,874.0,742.0,1627.0,2394.0,2697.0,2142.0,1965.0,1947.0,2134.0,3668.0,3128.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,1941.0,2381.0,1760.0,1516.0,1457.0,1524.0,1483.0,1423.0,1543.0,1893.0,2221.0,2162.0,2100.0,1888.0,1635.0,1392.0,1623.0,1683.0,1001.0,0.0,0.0,0.0
01406fd2,0.0,0.0,0.0,1408.0,2434.0,2531.0,1464.0,947.0,988.0,906.0,865.0,805.0,804.0,721.0,721.0,1432.0,2951.0,2816.0,1793.0,1778.0,2849.0,3724.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,1816.0,2557.0,2470.0,1833.0,1667.0,1877.0,1874.0,1758.0,1586.0,1772.0,1730.0,1676.0,1668.0,1689.0,1645.0,1739.0,1811.0,1482.0,988.0,0.0,0.0,0.0
